date,state,avg_temp_c,rainfall_mm,humidity_pct,wind_speed_mps
2012-06,Andhra Pradesh,23.43,15.24,54.13,5.24
2012-07,Andhra Pradesh,20.33,9.34,72.32,1.33
2012-08,Andhra Pradesh,19.87,7.38,69.71,5.4
2012-09,Andhra Pradesh,19.03,7.89,51.03,2.22
2012-10,Andhra Pradesh,17.28,25.81,47.3,1.8
2012-11,Andhra Pradesh,21.58,8.54,66.27,4.91
2012-12,Andhra Pradesh,24.82,13.38,47.19,3.11
2013-01,Andhra Pradesh,27.96,17.37,55.96,1.53
2013-02,Andhra Pradesh,28.17,8.37,58.93,5.64
2013-03,Andhra Pradesh,30.93,21.56,68.0,2.07
2013-04,Andhra Pradesh,29.44,8.06,56.09,1.48
2013-05,Andhra Pradesh,27.15,8.82,53.3,4.74
2013-06,Andhra Pradesh,26.11,13.78,59.1,3.4
2013-07,Andhra Pradesh,21.92,22.13,45.17,1.23
2013-08,Andhra Pradesh,18.41,31.89,52.68,5.24
2013-09,Andhra Pradesh,21.88,22.71,65.48,1.01
2013-10,Andhra Pradesh,18.42,4.88,48.44,3.61
2013-11,Andhra Pradesh,24.09,15.72,50.97,1.66
2013-12,Andhra Pradesh,25.42,31.34,61.54,3.97
2014-01,Andhra Pradesh,27.8,12.13,69.61,4.51
2014-02,Andhra Pradesh,29.73,20.33,61.75,4.27
2014-03,Andhra Pradesh,30.72,25.12,69.8,2.76
2014-04,Andhra Pradesh,30.68,3.43,64.47,5.73
2014-05,Andhra Pradesh,26.3,11.53,78.64,5.21
2014-06,Andhra Pradesh,24.47,6.49,49.89,4.31
2014-07,Andhra Pradesh,20.1,15.97,52.26,4.2
2014-08,Andhra Pradesh,19.73,47.47,49.76,2.54
2014-09,Andhra Pradesh,16.75,43.5,79.08,1.95
2014-10,Andhra Pradesh,19.07,29.33,69.7,4.95
2014-11,Andhra Pradesh,24.46,42.11,50.17,2.92
2014-12,Andhra Pradesh,23.69,10.32,48.25,1.92
2015-01,Andhra Pradesh,27.98,19.84,45.85,5.8
2015-02,Andhra Pradesh,28.54,35.55,68.97,2.87
2015-03,Andhra Pradesh,30.88,26.12,59.04,5.69
2015-04,Andhra Pradesh,31.91,12.82,77.37,2.98
2015-05,Andhra Pradesh,28.81,14.04,82.63,5.9
2015-06,Andhra Pradesh,23.97,9.75,74.9,4.02
2015-07,Andhra Pradesh,21.15,24.55,64.79,2.58
2015-08,Andhra Pradesh,21.23,23.63,64.41,5.96
2015-09,Andhra Pradesh,18.35,15.94,65.13,1.26
2015-10,Andhra Pradesh,19.08,31.36,61.08,1.38
2015-11,Andhra Pradesh,20.77,5.17,52.39,3.15
2015-12,Andhra Pradesh,24.6,34.64,45.98,4.53
2016-01,Andhra Pradesh,28.25,35.78,46.6,2.32
2016-02,Andhra Pradesh,30.46,22.44,52.05,5.68
2016-03,Andhra Pradesh,29.88,7.98,79.37,3.89
2016-04,Andhra Pradesh,29.32,4.77,81.7,4.82
2016-05,Andhra Pradesh,24.51,26.71,57.75,1.6
2016-06,Andhra Pradesh,24.74,43.93,53.97,2.3
2016-07,Andhra Pradesh,20.59,3.57,72.18,1.18
2016-08,Andhra Pradesh,20.48,8.15,77.11,2.2
2016-09,Andhra Pradesh,17.82,10.19,54.51,4.79
2016-10,Andhra Pradesh,20.22,32.04,58.07,5.74
2016-11,Andhra Pradesh,22.19,18.7,65.52,4.42
2016-12,Andhra Pradesh,25.29,5.08,45.39,3.88
2017-01,Andhra Pradesh,26.67,11.39,51.6,4.64
2017-02,Andhra Pradesh,29.13,9.34,82.26,5.44
2017-03,Andhra Pradesh,29.6,19.69,68.08,2.26
2017-04,Andhra Pradesh,28.82,10.71,63.54,3.55
2017-05,Andhra Pradesh,27.65,16.71,75.25,4.97
2017-06,Andhra Pradesh,23.46,51.53,60.39,1.46
2017-07,Andhra Pradesh,23.29,12.27,84.41,5.34
2017-08,Andhra Pradesh,19.37,22.14,82.13,2.12
2017-09,Andhra Pradesh,18.05,39.74,68.76,4.26
2017-10,Andhra Pradesh,19.3,7.81,69.5,4.29
2017-11,Andhra Pradesh,22.68,24.38,70.27,5.83
2017-12,Andhra Pradesh,24.03,1.99,65.07,3.26
2018-01,Andhra Pradesh,28.4,21.11,48.53,3.85
2018-02,Andhra Pradesh,29.87,9.26,64.53,2.59
2018-03,Andhra Pradesh,31.38,14.23,77.94,1.42
2018-04,Andhra Pradesh,29.62,17.63,72.79,2.57
2018-05,Andhra Pradesh,26.52,15.53,45.04,4.43
2018-06,Andhra Pradesh,24.01,15.09,67.15,5.26
2018-07,Andhra Pradesh,22.03,26.35,72.62,2.08
2018-08,Andhra Pradesh,20.33,31.9,52.6,2.48
2018-09,Andhra Pradesh,17.77,16.47,70.66,4.55
2018-10,Andhra Pradesh,19.2,14.01,83.53,4.8
2018-11,Andhra Pradesh,22.3,10.04,58.45,1.11
2018-12,Andhra Pradesh,24.25,10.35,75.23,5.7
2019-01,Andhra Pradesh,28.84,3.53,47.96,2.6
2019-02,Andhra Pradesh,30.65,39.12,48.31,2.53
2019-03,Andhra Pradesh,31.55,46.88,56.48,4.12
2019-04,Andhra Pradesh,30.0,29.81,70.56,3.83
2019-05,Andhra Pradesh,26.23,27.92,76.1,3.87
2019-06,Andhra Pradesh,24.13,11.77,56.68,3.23
2019-07,Andhra Pradesh,20.68,4.88,49.49,2.54
2019-08,Andhra Pradesh,19.81,7.13,62.46,5.86
2019-09,Andhra Pradesh,18.71,3.99,83.7,5.18
2019-10,Andhra Pradesh,19.0,4.16,66.16,4.97
2019-11,Andhra Pradesh,23.51,28.87,83.08,4.35
2019-12,Andhra Pradesh,24.91,24.2,74.63,1.78
2020-01,Andhra Pradesh,26.99,20.55,45.11,4.88
2020-02,Andhra Pradesh,28.25,16.14,57.63,5.42
2020-03,Andhra Pradesh,30.58,17.72,59.55,2.41
2020-04,Andhra Pradesh,29.56,28.99,78.55,1.78
2020-05,Andhra Pradesh,29.32,28.84,45.2,2.63
2020-06,Andhra Pradesh,24.82,9.89,64.93,2.87
2020-07,Andhra Pradesh,22.57,21.07,78.79,3.08
2020-08,Andhra Pradesh,21.07,16.76,81.87,4.51
2020-09,Andhra Pradesh,17.05,28.51,55.29,5.08
2020-10,Andhra Pradesh,21.05,23.6,80.11,5.88
2020-11,Andhra Pradesh,23.06,14.13,71.6,2.12
2020-12,Andhra Pradesh,23.92,30.44,60.2,1.88
2021-01,Andhra Pradesh,25.81,9.37,60.49,5.6
2021-02,Andhra Pradesh,29.98,38.08,54.25,5.78
2021-03,Andhra Pradesh,29.06,21.29,83.38,2.19
2021-04,Andhra Pradesh,30.47,32.86,76.75,3.59
2021-05,Andhra Pradesh,26.54,14.02,56.02,4.08
2021-06,Andhra Pradesh,24.59,20.48,75.88,5.76
2021-07,Andhra Pradesh,23.32,25.79,84.56,2.59
2021-08,Andhra Pradesh,17.53,31.41,79.95,5.94
2021-09,Andhra Pradesh,19.15,21.96,49.45,5.33
2021-10,Andhra Pradesh,18.6,2.9,69.2,3.1
2021-11,Andhra Pradesh,20.57,13.29,54.31,4.77
2021-12,Andhra Pradesh,23.98,19.55,76.22,2.14
2022-01,Andhra Pradesh,27.48,11.02,66.86,4.3
2022-02,Andhra Pradesh,28.7,34.15,78.85,3.8
2022-03,Andhra Pradesh,29.24,22.38,51.16,2.89
2022-04,Andhra Pradesh,29.73,6.76,49.89,2.72
2022-05,Andhra Pradesh,27.55,8.55,69.62,5.07
2022-06,Andhra Pradesh,25.11,4.61,48.55,2.53
2022-07,Andhra Pradesh,20.99,20.71,59.09,5.56
2022-08,Andhra Pradesh,20.39,16.5,59.69,2.83
2022-09,Andhra Pradesh,18.22,9.36,63.66,5.4
2022-10,Andhra Pradesh,18.47,4.78,67.07,1.94
2022-11,Andhra Pradesh,22.76,2.6,50.63,1.48
2022-12,Andhra Pradesh,23.28,17.42,80.3,4.16
2023-01,Andhra Pradesh,27.6,23.17,61.63,1.11
2023-02,Andhra Pradesh,29.5,1.96,54.55,3.79
2023-03,Andhra Pradesh,30.66,0.76,51.27,4.77
2023-04,Andhra Pradesh,30.86,4.49,80.98,5.4
2023-05,Andhra Pradesh,26.1,13.42,70.47,4.46
2023-06,Andhra Pradesh,24.61,18.67,69.04,2.06
2023-07,Andhra Pradesh,22.58,24.32,81.67,3.81
2023-08,Andhra Pradesh,18.47,40.78,65.28,2.74
2023-09,Andhra Pradesh,18.61,14.15,67.46,1.12
2023-10,Andhra Pradesh,19.32,13.39,63.49,5.8
2023-11,Andhra Pradesh,21.74,17.84,63.71,3.14
2023-12,Andhra Pradesh,24.61,44.24,76.37,4.27
2024-01,Andhra Pradesh,25.71,1.83,56.45,2.48
2024-02,Andhra Pradesh,31.14,35.22,53.91,1.97
2024-03,Andhra Pradesh,31.27,26.93,67.2,3.93
2024-04,Andhra Pradesh,30.59,13.2,57.32,2.19
2024-05,Andhra Pradesh,29.27,20.2,72.49,1.02
2024-06,Andhra Pradesh,23.79,6.65,84.19,3.5
2024-07,Andhra Pradesh,21.33,36.63,56.48,5.02
2024-08,Andhra Pradesh,18.84,40.94,62.83,4.75
2024-09,Andhra Pradesh,18.64,13.48,54.54,5.2
2024-10,Andhra Pradesh,18.55,6.99,78.37,3.72
2024-11,Andhra Pradesh,21.56,21.99,78.78,4.11
2024-12,Andhra Pradesh,25.95,26.57,55.53,1.0
2025-01,Andhra Pradesh,26.5,28.2,78.23,1.54
2025-02,Andhra Pradesh,28.57,6.85,48.94,1.68
2025-03,Andhra Pradesh,29.57,14.3,77.49,5.55
2025-04,Andhra Pradesh,28.5,51.49,46.99,1.4
2025-05,Andhra Pradesh,27.02,6.13,71.45,1.22
2025-06,Andhra Pradesh,25.41,38.51,80.38,5.65
2025-07,Andhra Pradesh,20.87,50.75,48.83,5.08
2025-08,Andhra Pradesh,19.85,26.67,76.08,2.47
2025-09,Andhra Pradesh,16.92,28.84,61.56,5.4
2025-10,Andhra Pradesh,19.58,18.68,56.79,1.47
2025-11,Andhra Pradesh,20.5,3.7,63.86,4.59
2025-12,Andhra Pradesh,23.73,10.58,62.52,3.11
1975-01,Assam,29.64,4.85,59.88,2.95
1975-02,Assam,31.03,25.01,73.76,5.55
1975-03,Assam,33.34,14.54,72.34,2.07
1975-04,Assam,31.4,23.14,57.64,4.35
1975-05,Assam,30.03,8.16,70.4,4.4
1975-06,Assam,27.14,22.01,73.48,3.79
1975-07,Assam,23.79,20.15,61.62,4.56
1975-08,Assam,21.91,5.91,82.4,1.28
1975-09,Assam,22.01,12.89,76.96,3.3
1975-10,Assam,20.86,24.45,50.95,3.8
1975-11,Assam,25.74,16.4,76.39,3.0
1975-12,Assam,28.49,9.38,64.87,3.89
1976-01,Assam,30.8,38.58,51.42,4.51
1976-02,Assam,33.42,15.94,66.81,1.32
1976-03,Assam,35.57,23.62,83.25,1.98
1976-04,Assam,31.49,31.5,55.44,2.67
1976-05,Assam,28.92,14.12,77.29,4.95
1976-06,Assam,26.49,31.73,49.37,2.98
1976-07,Assam,24.73,9.49,75.23,1.58
1976-08,Assam,23.18,32.84,59.71,2.04
1976-09,Assam,20.71,6.38,73.53,2.33
1976-10,Assam,22.51,32.68,71.95,1.2
1976-11,Assam,23.85,13.55,60.92,3.39
1976-12,Assam,28.42,9.3,56.25,3.95
1977-01,Assam,30.94,40.09,45.94,2.27
1977-02,Assam,32.68,10.12,45.54,3.2
1977-03,Assam,34.06,7.82,78.14,2.03
1977-04,Assam,31.45,9.42,64.61,5.37
1977-05,Assam,30.48,6.13,84.25,4.37
1977-06,Assam,28.05,9.25,75.51,5.14
1977-07,Assam,24.13,17.17,59.85,2.46
1977-08,Assam,20.61,25.36,64.7,5.06
1977-09,Assam,20.9,4.31,60.91,3.43
1977-10,Assam,24.01,11.25,48.04,2.82
1977-11,Assam,23.91,25.78,49.36,5.25
1977-12,Assam,27.14,21.22,48.47,5.53
1978-01,Assam,29.91,10.09,46.69,2.87
1978-02,Assam,32.8,41.13,76.72,2.31
1978-03,Assam,34.18,6.45,70.63,1.35
1978-04,Assam,33.2,12.38,51.71,2.49
1978-05,Assam,31.74,19.98,49.07,2.91
1978-06,Assam,27.26,22.02,47.24,2.76
1978-07,Assam,24.57,11.09,63.42,4.71
1978-08,Assam,24.19,16.79,74.78,3.51
1978-09,Assam,21.02,52.17,46.66,3.45
1978-10,Assam,24.19,3.09,51.42,4.71
1978-11,Assam,24.37,8.95,55.53,1.64
1978-12,Assam,26.36,8.9,83.53,3.88
1979-01,Assam,30.06,29.21,63.15,2.04
1979-02,Assam,35.49,42.16,57.3,1.12
1979-03,Assam,31.71,8.31,79.39,3.46
1979-04,Assam,32.17,36.45,82.52,2.87
1979-05,Assam,30.45,15.6,81.89,3.76
1979-06,Assam,28.6,38.94,79.98,4.77
1979-07,Assam,24.0,12.34,53.22,3.84
1979-08,Assam,22.63,60.36,59.53,5.84
1979-09,Assam,20.52,43.18,55.6,1.39
1979-10,Assam,20.45,20.04,81.08,4.26
1979-11,Assam,23.95,20.82,61.17,4.23
1979-12,Assam,26.66,14.34,72.87,4.57
1980-01,Assam,30.24,10.66,72.89,4.57
1980-02,Assam,33.96,23.17,46.23,3.98
1980-03,Assam,34.6,58.81,67.2,1.86
1980-04,Assam,33.96,10.17,53.65,2.47
1980-05,Assam,30.69,11.17,75.87,4.29
1980-06,Assam,28.42,18.89,57.97,2.97
1980-07,Assam,24.71,14.53,79.62,5.44
1980-08,Assam,21.73,15.69,70.32,2.21
1980-09,Assam,21.69,12.9,50.79,1.53
1980-10,Assam,22.7,19.58,76.13,2.79
1980-11,Assam,26.27,47.04,73.45,4.79
1980-12,Assam,26.88,13.09,66.39,4.24
1981-01,Assam,31.34,19.72,74.29,3.08
1981-02,Assam,33.55,28.58,73.4,4.31
1981-03,Assam,33.63,6.17,51.03,5.13
1981-04,Assam,32.07,8.78,80.03,4.2
1981-05,Assam,32.06,13.5,51.38,5.41
1981-06,Assam,27.32,103.17,69.56,2.14
1981-07,Assam,23.43,20.11,45.21,5.16
1981-08,Assam,22.1,17.03,75.71,4.43
1981-09,Assam,22.41,68.59,78.69,2.2
1981-10,Assam,20.99,27.62,77.31,5.15
1981-11,Assam,25.07,53.18,75.79,5.79
1981-12,Assam,26.2,17.39,78.42,2.1
1982-01,Assam,30.89,9.29,69.27,3.21
1982-02,Assam,33.27,18.42,61.73,1.31
1982-03,Assam,34.59,8.85,70.62,4.84
1982-04,Assam,32.43,5.83,66.95,1.51
1982-05,Assam,30.97,22.92,75.58,2.47
1982-06,Assam,27.67,4.77,51.63,4.78
1982-07,Assam,25.08,17.43,62.96,5.19
1982-08,Assam,23.39,23.12,84.4,3.85
1982-09,Assam,23.13,41.15,47.43,2.74
1982-10,Assam,22.69,14.64,47.72,2.5
1982-11,Assam,23.07,23.19,59.84,4.66
1982-12,Assam,26.64,13.91,56.06,4.77
1983-01,Assam,29.75,33.83,65.53,3.15
1983-02,Assam,32.07,13.6,54.84,4.11
1983-03,Assam,33.02,7.43,47.71,4.4
1983-04,Assam,32.67,10.72,74.34,2.79
1983-05,Assam,30.27,29.86,81.83,2.9
1983-06,Assam,29.4,34.26,63.04,4.2
1983-07,Assam,24.12,18.6,66.55,4.54
1983-08,Assam,20.81,35.77,48.91,2.29
1983-09,Assam,21.81,12.08,75.83,3.22
1983-10,Assam,22.49,31.78,46.5,4.47
1983-11,Assam,23.13,29.95,73.51,1.52
1983-12,Assam,27.86,18.78,46.77,1.18
1984-01,Assam,30.1,14.04,76.7,4.98
1984-02,Assam,32.29,28.67,76.87,3.84
1984-03,Assam,32.84,15.12,57.64,2.36
1984-04,Assam,33.49,16.08,56.52,5.23
1984-05,Assam,31.02,13.66,70.55,4.74
1984-06,Assam,27.81,6.06,64.55,2.13
1984-07,Assam,24.29,30.45,73.86,1.61
1984-08,Assam,23.65,16.84,57.87,4.55
1984-09,Assam,20.61,31.29,67.34,2.91
1984-10,Assam,23.71,14.04,83.92,4.52
1984-11,Assam,24.83,23.21,82.7,2.27
1984-12,Assam,27.67,4.29,78.41,1.05
1985-01,Assam,31.23,4.27,58.08,3.17
1985-02,Assam,32.06,22.28,60.02,2.14
1985-03,Assam,32.65,11.43,81.64,2.73
1985-04,Assam,34.25,64.05,74.91,2.66
1985-05,Assam,28.64,30.39,57.2,4.02
1985-06,Assam,26.71,6.82,45.27,2.86
1985-07,Assam,25.16,46.21,81.04,4.47
1985-08,Assam,21.3,19.94,68.16,4.01
1985-09,Assam,20.27,29.52,83.88,2.66
1985-10,Assam,21.41,1.86,60.94,4.09
1985-11,Assam,25.5,19.57,67.28,4.2
1985-12,Assam,27.22,5.94,68.09,3.8
1986-01,Assam,30.65,16.0,80.59,3.28
1986-02,Assam,31.16,50.78,66.02,1.95
1986-03,Assam,33.54,3.87,62.82,5.98
1986-04,Assam,31.5,26.89,58.95,4.39
1986-05,Assam,29.9,17.52,64.1,5.28
1986-06,Assam,24.6,33.48,46.57,1.47
1986-07,Assam,23.68,33.26,48.97,5.32
1986-08,Assam,22.49,48.75,70.69,5.24
1986-09,Assam,23.49,8.03,54.04,3.17
1986-10,Assam,20.63,35.5,53.67,4.64
1986-11,Assam,25.76,20.72,51.33,1.23
1986-12,Assam,28.87,60.74,61.0,3.49
1987-01,Assam,29.99,9.33,51.65,5.45
1987-02,Assam,33.3,5.1,47.42,5.54
1987-03,Assam,32.52,38.9,73.17,3.66
1987-04,Assam,32.16,62.49,54.43,4.77
1987-05,Assam,29.99,29.01,51.99,2.71
1987-06,Assam,28.04,14.73,60.11,4.21
1987-07,Assam,26.22,8.0,76.87,2.4
1987-08,Assam,20.76,17.23,61.03,2.29
1987-09,Assam,20.64,24.86,84.45,3.44
1987-10,Assam,23.61,34.3,63.54,4.26
1987-11,Assam,23.23,15.52,83.42,1.11
1987-12,Assam,26.44,12.0,56.19,2.77
1988-01,Assam,29.48,8.25,68.33,1.67
1988-02,Assam,32.76,8.39,77.31,2.32
1988-03,Assam,32.39,3.0,50.11,5.47
1988-04,Assam,31.08,5.82,49.94,2.38
1988-05,Assam,31.37,28.06,73.37,3.85
1988-06,Assam,27.44,8.3,59.11,5.89
1988-07,Assam,25.76,20.59,52.42,1.28
1988-08,Assam,23.33,7.86,67.48,5.44
1988-09,Assam,20.44,6.54,75.48,3.68
1988-10,Assam,22.71,2.63,61.23,3.23
1988-11,Assam,26.11,14.06,84.07,5.28
1988-12,Assam,30.07,29.93,60.92,5.72
1989-01,Assam,28.31,10.32,68.64,3.4
1989-02,Assam,33.23,6.59,47.79,1.54
1989-03,Assam,33.72,2.37,66.8,5.99
1989-04,Assam,33.04,54.77,55.09,3.14
1989-05,Assam,32.34,7.35,56.94,3.45
1989-06,Assam,27.31,25.68,53.82,1.04
1989-07,Assam,23.47,27.34,78.45,5.26
1989-08,Assam,20.93,4.13,66.99,1.77
1989-09,Assam,20.11,12.42,84.3,4.29
1989-10,Assam,21.95,9.91,77.2,3.11
1989-11,Assam,24.32,8.92,60.68,1.22
1989-12,Assam,29.28,16.98,75.75,1.8
1990-01,Assam,28.71,5.78,61.4,1.73
1990-02,Assam,32.71,3.38,71.8,1.52
1990-03,Assam,35.71,4.49,71.23,1.93
1990-04,Assam,34.52,12.97,56.42,3.51
1990-05,Assam,28.26,24.71,78.57,4.43
1990-06,Assam,25.82,12.26,66.7,1.31
1990-07,Assam,24.83,1.79,54.19,1.02
1990-08,Assam,22.76,35.17,63.79,4.99
1990-09,Assam,22.29,15.76,83.18,5.42
1990-10,Assam,22.31,26.03,53.08,2.36
1990-11,Assam,24.22,30.87,66.82,2.13
1990-12,Assam,27.34,22.35,45.71,3.22
1991-01,Assam,30.18,25.9,60.84,1.92
1991-02,Assam,30.48,11.5,70.78,1.47
1991-03,Assam,33.56,6.35,55.62,4.81
1991-04,Assam,32.82,24.57,65.71,5.65
1991-05,Assam,32.28,25.47,71.78,2.02
1991-06,Assam,26.69,17.24,78.03,3.62
1991-07,Assam,23.39,25.05,68.38,2.16
1991-08,Assam,20.56,17.99,70.79,1.47
1991-09,Assam,19.97,13.11,80.65,5.46
1991-10,Assam,21.29,5.71,52.58,4.67
1991-11,Assam,24.08,16.29,62.13,5.07
1991-12,Assam,28.08,36.76,77.43,5.07
1992-01,Assam,29.77,15.57,49.24,5.39
1992-02,Assam,32.86,27.44,58.98,4.45
1992-03,Assam,33.21,19.77,46.6,2.66
1992-04,Assam,33.19,50.87,45.25,1.38
1992-05,Assam,30.3,20.71,62.01,5.42
1992-06,Assam,25.7,9.49,65.21,2.81
1992-07,Assam,24.9,12.66,52.3,3.41
1992-08,Assam,23.58,7.69,63.74,5.44
1992-09,Assam,20.83,16.05,84.27,2.68
1992-10,Assam,20.09,23.59,52.96,4.23
1992-11,Assam,24.86,5.68,59.4,4.02
1992-12,Assam,27.7,8.0,62.08,3.12
1993-01,Assam,31.75,34.22,62.72,5.93
1993-02,Assam,31.8,9.82,59.36,3.02
1993-03,Assam,34.48,55.36,47.36,3.27
1993-04,Assam,32.64,2.53,82.59,2.65
1993-05,Assam,28.76,51.63,76.27,5.83
1993-06,Assam,27.88,31.02,51.76,1.15
1993-07,Assam,24.59,28.6,49.24,4.45
1993-08,Assam,23.41,21.95,61.16,5.33
1993-09,Assam,23.07,32.42,65.92,4.6
1993-10,Assam,22.36,14.82,79.37,1.15
1993-11,Assam,24.67,13.5,74.05,5.87
1993-12,Assam,26.46,25.24,73.02,3.91
1994-01,Assam,30.47,19.19,62.59,5.75
1994-02,Assam,34.12,14.87,45.8,3.24
1994-03,Assam,34.27,10.16,71.81,3.2
1994-04,Assam,31.6,35.5,68.42,3.2
1994-05,Assam,30.81,9.21,61.12,2.01
1994-06,Assam,27.32,26.07,60.42,3.08
1994-07,Assam,25.43,1.38,80.59,4.65
1994-08,Assam,22.58,25.64,76.96,2.58
1994-09,Assam,20.9,46.56,81.75,2.84
1994-10,Assam,23.46,23.52,82.54,4.5
1994-11,Assam,24.69,24.6,57.74,4.9
1994-12,Assam,26.71,18.78,65.65,2.14
1995-01,Assam,29.05,36.87,81.59,5.1
1995-02,Assam,35.06,35.65,66.62,2.58
1995-03,Assam,33.27,5.26,50.23,2.45
1995-04,Assam,33.39,46.8,62.14,4.57
1995-05,Assam,29.72,46.01,77.37,2.26
1995-06,Assam,27.17,17.01,73.32,4.7
1995-07,Assam,23.63,8.34,50.67,5.01
1995-08,Assam,22.27,4.36,58.32,4.35
1995-09,Assam,21.85,15.76,49.15,4.25
1995-10,Assam,22.33,34.66,79.68,3.39
1995-11,Assam,23.1,9.7,75.55,5.27
1995-12,Assam,28.17,28.15,46.96,3.26
1996-01,Assam,30.37,23.96,53.05,5.21
1996-02,Assam,31.95,10.83,47.42,1.89
1996-03,Assam,34.54,23.27,65.05,4.84
1996-04,Assam,34.3,84.76,66.78,2.01
1996-05,Assam,30.89,6.0,75.59,1.35
1996-06,Assam,27.66,31.07,59.37,1.57
1996-07,Assam,24.17,11.07,58.79,2.07
1996-08,Assam,20.73,35.03,58.09,2.81
1996-09,Assam,19.54,6.54,84.79,4.02
1996-10,Assam,23.35,23.13,84.81,3.48
1996-11,Assam,23.79,5.36,75.67,5.62
1996-12,Assam,27.02,4.65,69.81,3.05
1997-01,Assam,30.39,6.56,47.01,1.86
1997-02,Assam,33.29,27.29,46.98,3.79
1997-03,Assam,33.39,21.36,64.33,3.85
1997-04,Assam,30.74,16.03,74.35,1.4
1997-05,Assam,30.56,12.57,45.02,2.23
1997-06,Assam,28.62,30.05,59.84,1.75
1997-07,Assam,24.93,26.18,72.15,5.46
1997-08,Assam,23.17,20.68,61.12,1.14
1997-09,Assam,22.36,20.06,57.08,5.72
1997-10,Assam,22.83,1.22,67.81,3.72
1997-11,Assam,27.38,9.41,50.81,5.3
1997-12,Assam,28.56,27.71,63.01,2.13
1998-01,Assam,31.19,31.49,65.71,2.64
1998-02,Assam,32.78,35.51,84.29,1.46
1998-03,Assam,34.23,6.46,48.73,4.91
1998-04,Assam,33.02,23.98,46.68,1.9
1998-05,Assam,31.87,8.02,55.31,2.49
1998-06,Assam,28.44,57.86,46.75,3.36
1998-07,Assam,25.78,57.64,47.2,4.1
1998-08,Assam,22.74,39.02,62.9,4.02
1998-09,Assam,23.74,12.49,45.65,1.78
1998-10,Assam,21.75,10.72,73.03,5.83
1998-11,Assam,25.11,26.22,60.3,2.62
1998-12,Assam,26.71,21.24,45.86,2.85
1999-01,Assam,31.29,17.04,58.82,3.3
1999-02,Assam,33.15,24.42,46.48,4.44
1999-03,Assam,33.03,22.37,68.42,3.48
1999-04,Assam,32.22,9.55,84.53,5.03
1999-05,Assam,30.76,26.09,66.42,1.46
1999-06,Assam,27.02,17.63,57.72,5.25
1999-07,Assam,24.9,12.42,62.34,1.4
1999-08,Assam,22.31,7.09,72.72,4.87
1999-09,Assam,20.64,21.3,80.6,4.29
1999-10,Assam,22.59,25.4,55.07,4.93
1999-11,Assam,26.27,33.03,45.61,1.32
1999-12,Assam,27.47,20.41,65.17,3.79
2000-01,Assam,31.25,38.13,73.0,5.81
2000-02,Assam,32.09,51.05,58.05,1.17
2000-03,Assam,34.81,27.17,50.94,4.43
2000-04,Assam,33.62,4.5,69.46,1.27
2000-05,Assam,30.64,16.85,61.36,1.1
2000-06,Assam,25.99,53.72,75.52,5.48
2000-07,Assam,25.06,16.57,73.36,5.76
2000-08,Assam,23.18,21.87,81.93,5.73
2000-09,Assam,19.93,79.71,54.97,2.89
2000-10,Assam,22.31,21.33,60.42,1.23
2000-11,Assam,22.67,15.97,61.64,5.31
2000-12,Assam,29.49,11.87,84.91,4.92
2001-01,Assam,30.89,7.25,79.57,4.05
2001-02,Assam,33.79,42.22,70.89,2.04
2001-03,Assam,32.88,21.49,47.54,5.56
2001-04,Assam,33.28,16.58,69.62,2.99
2001-05,Assam,31.94,10.92,57.11,3.64
2001-06,Assam,28.9,9.46,48.3,5.27
2001-07,Assam,23.69,38.05,69.43,3.21
2001-08,Assam,22.19,40.1,63.59,5.96
2001-09,Assam,21.02,27.24,73.75,4.67
2001-10,Assam,21.13,9.11,64.75,1.42
2001-11,Assam,25.33,18.73,82.39,5.5
2001-12,Assam,26.51,4.13,57.35,4.25
2002-01,Assam,30.31,37.99,55.04,3.99
2002-02,Assam,32.73,5.2,77.41,3.7
2002-03,Assam,35.27,3.12,82.49,2.17
2002-04,Assam,31.15,17.12,47.96,3.88
2002-05,Assam,29.27,15.52,52.19,1.58
2002-06,Assam,29.4,8.32,50.89,3.06
2002-07,Assam,24.64,3.95,61.7,5.67
2002-08,Assam,23.6,16.15,50.31,4.19
2002-09,Assam,21.52,33.87,72.01,4.43
2002-10,Assam,22.94,38.15,70.61,5.67
2002-11,Assam,23.16,20.05,68.15,5.32
2002-12,Assam,24.69,29.29,54.04,3.1
2003-01,Assam,29.96,18.57,57.54,1.71
2003-02,Assam,32.07,66.88,63.0,4.85
2003-03,Assam,33.47,22.03,77.65,5.18
2003-04,Assam,32.75,13.96,84.42,5.72
2003-05,Assam,31.92,13.79,77.18,2.38
2003-06,Assam,29.05,8.21,83.06,2.19
2003-07,Assam,23.79,2.44,60.68,3.68
2003-08,Assam,22.34,12.83,78.47,1.42
2003-09,Assam,20.41,22.93,80.6,1.75
2003-10,Assam,22.93,2.51,45.66,3.58
2003-11,Assam,25.0,16.03,45.06,1.57
2003-12,Assam,25.74,66.01,61.59,5.63
2004-01,Assam,29.87,6.41,74.43,3.76
2004-02,Assam,33.34,4.54,65.41,4.91
2004-03,Assam,32.5,21.07,63.39,3.79
2004-04,Assam,31.39,6.08,48.75,4.19
2004-05,Assam,28.49,7.01,75.02,2.56
2004-06,Assam,27.97,55.5,53.06,4.38
2004-07,Assam,25.41,12.81,65.57,5.7
2004-08,Assam,23.51,17.96,58.75,4.35
